id,location_region_name,location_city_name,location_district_name,last_refresh_time,price_usd,land_area,Land_for_garden,Land_for_construction,Industrial_land,Agricultural_land,Price_per_sotix
47112714,Ташкентская область,Ташкент,Юнусабадский район,2024-10-06,29000.0,3,0,1,0,0,29000.0
55125630,Ташкентская область,Янгиюль,0,2024-07-03,26000.0,13,0,1,0,0,26000.0
52518632,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-10-01,150000.0,72,0,1,0,0,2083.0
55354396,Ташкентская область,Ташкент,Яшнабадский район,2024-08-18,100000.0,300,0,1,0,0,333.0
59815403,Ташкентская область,Ташкент,Яккасарайский район,2025-05-17,500000.0,553,0,1,0,0,904.0
55835273,Ташкентская область,Ташкент,Бектемирский район,2024-08-20,,6,0,0,0,0,
54067426,Ташкентская область,Ташкент,Яшнабадский район,2024-05-19,155000.0,6,0,1,0,0,25833.0
55938848,Ташкентская область,Большой Чимган,0,2024-11-13,1260000.0,150,0,1,0,0,8400.0
56377332,Ташкентская область,Нурафшан (Тойтепа),0,2024-10-25,800000.0,8,0,0,0,0,100000.0
46923270,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2025-06-04,25000.0,100,0,1,0,0,25000.0
53292287,Ташкентская область,Эшангузар,0,2024-06-11,35000.0,7,0,1,0,0,35000.0
45079757,Ташкентская область,Алмалык,0,2024-10-12,17500.0,7,0,1,0,0,17500.0
54938193,Ташкентская область,Чарвак,0,2024-08-08,10000.0,6,0,0,0,0,10000.0
58819198,Ташкентская область,Ташкент,Сергелийский район,2025-04-07,180000.0,8,0,1,0,0,22500.0
54467691,Ташкентская область,Ташкент,Яшнабадский район,2024-09-21,110000.0,6,0,1,0,0,18333.0
60125058,Ташкентская область,Чирчик,0,2025-06-09,225000.0,15,0,0,0,0,15000.0
53482519,Ташкентская область,Кибрай,0,2024-06-22,300000.0,14,0,1,0,0,21429.0
46060034,Ташкентская область,Янгибазар,0,2024-11-08,35000.0,14,1,0,0,0,35000.0
53347472,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-07-26,110000.0,2,0,1,0,0,55000.0
55319220,Ташкентская область,Бекабад,0,2024-12-09,190000.0,2,0,1,0,0,95000.0
52273784,Ташкентская область,Ташкент,Бектемирский район,2024-04-19,5200.0,5,0,1,0,0,5200.0
59312080,Ташкентская область,Келес,0,2025-04-10,28000.0,2,0,1,0,0,28000.0
50149376,Ташкентская область,Янгибазар,0,2024-09-08,50000.0,5,0,0,0,0,50000.0
55449124,Ташкентская область,Нурафшан (Тойтепа),0,2024-08-23,42000.0,10,0,1,0,0,42000.0
54751908,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-07-08,88000.0,10,0,1,0,0,8800.0
53634741,Ташкентская область,Ташкент,Юнусабадский район,2024-05-01,20000.0,40,0,1,0,0,20000.0
53785199,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-05-01,160000.0,2,0,1,0,0,80000.0
50115375,Ташкентская область,Ташкент,Чиланзарский район,2025-01-01,505000.0,17,0,1,0,0,29706.0
48846034,Ташкентская область,Ташкент,Шайхантахурский район,2024-09-12,90000.0,10,0,1,0,0,9000.0
53955308,Ташкентская область,Келес,0,2024-06-19,,350,0,0,0,0,
59871969,Ташкентская область,Келес,0,2025-06-25,400000.0,29,0,1,0,0,13793.0
50406088,Ташкентская область,Ташкент,Юнусабадский район,2024-11-23,36000.0,6,0,1,0,0,36000.0
55958532,Ташкентская область,Нурафшан (Тойтепа),0,2024-10-27,40000.0,8,0,1,0,0,40000.0
52113421,Ташкентская область,Янгиюль,0,2025-07-01,135000.0,50,0,1,0,0,2700.0
51855000,Ташкентская область,Ташкент,Алмазарский район,2024-05-11,450000.0,4,0,1,0,0,112500.0
58351248,Ташкентская область,Ташкент,Бектемирский район,2025-02-06,16000.0,140,0,1,0,0,16000.0
55194569,Ташкентская область,Ташкент,Сергелийский район,2024-07-08,56000.0,20,0,1,0,0,56000.0
54634753,Ташкентская область,Уртааул,0,2024-05-31,33000.0,5,0,1,0,0,33000.0
56409125,Ташкентская область,Ташкент,Чиланзарский район,2024-09-28,430000.0,3,0,0,0,0,143333.0
54049501,Ташкентская область,Ташкент,Яшнабадский район,2024-08-17,16000.0,6,0,1,0,0,16000.0
48649460,Ташкентская область,Ходжикент,0,2024-06-07,70000.0,8,0,1,0,0,70000.0
54272864,Ташкентская область,Кибрай,0,2024-07-14,30000.0,6,0,1,0,0,30000.0
60241215,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2025-06-17,66000.0,13,0,1,0,0,66000.0
53326949,Ташкентская область,Ташкент,Яшнабадский район,2024-10-11,400000.0,10,0,0,0,0,40000.0
54073295,Ташкентская область,Ташкент,Сергелийский район,2024-06-17,15000.0,40,0,1,0,0,15000.0
53990020,Ташкентская область,Келес,0,2024-07-07,21000.0,12,0,1,0,0,21000.0
54092781,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-09-15,35000.0,15,0,1,0,0,35000.0
55185539,Ташкентская область,Паркент,0,2025-06-02,150000.0,28,0,0,1,0,5357.0
55286776,Ташкентская область,Ташкент,Сергелийский район,2024-09-12,150000.0,6,0,1,0,0,25000.0
47628383,Ташкентская область,Ташкент,Яшнабадский район,2024-06-21,93000.0,8,0,0,0,0,11625.0
54309248,Ташкентская область,Янгиюль,0,2024-07-11,60000.0,50,0,1,0,0,60000.0
53968543,Ташкентская область,Назарбек,0,2024-05-21,165000.0,7,0,0,0,0,23571.0
56148930,Ташкентская область,Ташкент,Учтепинский район,2024-09-16,139900.0,4,0,1,0,0,34975.0
56377643,Ташкентская область,Ахангаран,0,2024-11-24,11000.0,12,0,1,0,0,11000.0
50048024,Ташкентская область,Газалкент,0,2024-08-30,47000.0,7,0,0,0,0,47000.0
50867112,Ташкентская область,Искандар,0,2024-06-20,45000.0,6,0,1,0,0,45000.0
59539617,Ташкентская область,Кибрай,0,2025-06-02,320000.0,2,0,1,0,0,160000.0
48345996,Ташкентская область,Ташкент,Юнусабадский район,2024-08-18,,4,0,1,0,0,
60227054,Ташкентская область,Ташкент,Шайхантахурский район,2025-06-16,160000.0,9,1,0,0,0,17778.0
54126609,Ташкентская область,Ташкент,Шайхантахурский район,2024-05-31,500000.0,8,0,1,0,0,62500.0
57785116,Ташкентская область,Коксарай,0,2025-01-02,15000.0,9,0,1,0,0,15000.0
51092225,Ташкентская область,Ташкент,Яшнабадский район,2024-08-02,109500.0,6,0,1,0,0,18250.0
50729967,Ташкентская область,Кибрай,0,2024-10-19,20000.0,16,0,1,0,0,20000.0
57999954,Ташкентская область,Зангиата,0,2025-06-11,26900.0,7,0,0,0,0,26900.0
51355202,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-08-13,260000.0,9,0,1,0,0,28889.0
47245181,Ташкентская область,Нурафшан (Тойтепа),0,2024-07-16,4000.0,11,0,1,0,0,4000.0
59808301,Ташкентская область,Ташкент,Юнусабадский район,2025-05-15,160000.0,3,0,1,0,0,53333.0
55825978,Ташкентская область,Ташкент,Бектемирский район,2024-10-18,25000.0,600,0,1,0,0,25000.0
50646167,Ташкентская область,Коксарай,0,2024-09-04,120000.0,8,0,1,0,0,15000.0
55123936,Ташкентская область,Ташкент,Сергелийский район,2024-08-25,120000.0,4,0,1,0,0,30000.0
59428190,Ташкентская область,Нурафшан (Тойтепа),0,2025-06-17,50000.0,10,1,0,0,0,50000.0
51525922,Ташкентская область,Уртааул,0,2025-06-24,24000.0,8,0,1,0,0,24000.0
49166591,Ташкентская область,Янгибазар,0,2024-05-26,40000.0,9,0,1,0,0,40000.0
52553099,Ташкентская область,Алмалык,0,2024-10-28,,60,0,0,0,0,
53791263,Ташкентская область,Ташкент,Юнусабадский район,2024-04-11,37000.0,5,0,1,0,0,37000.0
55283091,Ташкентская область,Ташкент,Яшнабадский район,2024-07-19,26900.0,140,0,1,0,0,26900.0
53003052,Ташкентская область,Ташкент,Бектемирский район,2024-05-05,110000.0,1,0,0,1,0,110000.0
55122021,Ташкентская область,Коксарай,0,2024-07-03,28000.0,4,0,1,0,0,28000.0
55761984,Ташкентская область,Нурафшан (Тойтепа),0,2024-09-14,20000.0,4,0,1,0,0,20000.0
53832235,Ташкентская область,Ташкент,Юнусабадский район,2024-07-08,140000.0,180,0,1,0,0,778.0
55532004,Ташкентская область,Ташкент,Мирабадский район,2024-10-09,1200000.0,12,0,1,0,0,100000.0
47586243,Ташкентская область,Янгиюль,0,2024-04-28,45000.0,15,0,0,0,0,45000.0
54628371,Ташкентская область,Кибрай,0,2024-05-31,12800000.0,640,0,1,0,0,20000.0
49732302,Ташкентская область,Келес,0,2025-04-08,160000.0,8,0,0,0,0,20000.0
57105847,Ташкентская область,Ташкент,Яшнабадский район,2025-06-08,39900.0,5,0,1,0,0,39900.0
53795891,Ташкентская область,Ангрен,0,2024-08-09,26500.0,20,1,0,0,0,26500.0
49199905,Ташкентская область,Нурафшан (Тойтепа),0,2024-11-07,40000.0,8,1,0,0,0,40000.0
55492752,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-12-28,85000.0,6,0,1,0,0,14167.0
55474573,Ташкентская область,Пскент,0,2025-04-22,4700.0,6,1,0,0,0,4700.0
56582028,Ташкентская область,Нурафшан (Тойтепа),0,2024-11-14,49500.0,7,0,1,0,0,49500.0
54161418,Ташкентская область,Ташкент,Бектемирский район,2024-05-02,15000.0,200,0,1,0,0,15000.0
54093334,Ташкентская область,Эшангузар,0,2024-11-24,50000.0,465,0,1,0,0,50000.0
54365850,Ташкентская область,Ташкент,Сергелийский район,2024-07-16,15000.0,6,0,1,0,0,15000.0
56305297,Ташкентская область,Ташкент,Яшнабадский район,2024-09-20,18000.0,3,0,1,0,0,18000.0
52896578,Ташкентская область,Келес,0,2024-04-19,165000.0,8,0,0,0,0,20625.0
59062496,Ташкентская область,Кибрай,0,2025-03-31,90000.0,5,0,1,0,0,18000.0
56063652,Ташкентская область,Чарвак,0,2025-01-15,8000.0,25,0,1,0,0,8000.0
59050301,Ташкентская область,Красногорск,0,2025-03-23,3000.0,25,0,0,0,0,3000.0
54897432,Ташкентская область,Ташкент,Мирабадский район,2024-07-02,25000.0,16,0,1,0,0,25000.0
55216010,Ташкентская область,Бекабад,0,2024-10-07,,100,0,0,0,0,
54660149,Ташкентская область,Ташкент,Сергелийский район,2024-09-30,45000.0,8,0,1,0,0,45000.0
